Date,Revenue Passenger Miles,Available Seat Miles,Unused Seat Miles
1979-02-13,0.5440579171497723,0.8839272333596025,0.3476215538416748
1979-02-14,0.5359752132485016,0.9161909920885389,0.3902016273591098
1979-02-15,0.5260172080894431,0.8565683988014722,0.3859944003507362
1979-02-16,0.5544449275445031,0.8973486172611291,0.35396849889232557
1979-02-17,0.5853814495098411,0.9277906340228672,0.30144972752228044
1979-02-18,,,
1979-02-19,0.5463062092040154,0.9087990939055247,0.3570874843305806
1979-02-20,0.5486134852835782,0.8981119396448822,0.3854763847296367
1979-02-21,0.5319407905658511,0.9632567825802705,0.38991516360283146
1979-02-22,0.6391808641577764,0.9169819062270939,0.37105483661255184
1979-02-23,0.5570875150513143,0.9104381802851926,0.3857363742171944
1979-02-24,0.6038982481468386,0.8906885983072227,0.4104829817000739
1979-02-25,0.5745722836453873,0.8810995657110678,0.3125487012305968
1979-02-26,0.5283785067912415,0.9043456453136568,0.3256724874716209
1979-02-27,0.534327416697032,0.8850185318088416,0.3476107562178012
1979-02-28,0.549147320494437,0.89505682490937,0.3299258721416002
1979-03-01,0.5838206247304205,0.931786144960976,0.3124777286306981
1979-03-02,0.6592563459798814,0.9048516395245733,0.2933522848035278
1979-03-03,0.6187071619444138,0.9607065353287902,0.28185135945552253
1979-03-04,0.6322589883167962,0.9285748148875014,0.26197669100403287
1979-03-05,0.6395439581983307,0.9224903130988061,0.31078382554532746
1979-03-06,0.6042093032714663,0.9213025583223268,0.2639409286335455
1979-03-07,0.6497298198613636,0.9285904162105285,0.28210425101053066
1979-03-08,0.6183316836622579,0.9271033745574037,0.22408707549351684
1979-03-09,0.634575696347591,0.9392361473563174,0.3512361929661336
1979-03-10,0.6102372533564985,0.9693159619566089,0.33615064868484285
1979-03-11,0.6350584075911772,0.8808500015988935,0.26307894599867304
1979-03-12,0.6375659525212485,0.9395522644820511,0.28233193047265126
1979-03-13,0.6078253463770132,0.9193507031429407,0.2851182228453203
1979-03-14,0.608990650478939,0.9630302749189072,0.2650124840317475
1979-03-15,0.6769286428533645,0.9290370169938614,0.2661644016409245
1979-03-16,0.5485202416606666,0.9246965106690473,0.33438174449188635
1979-03-17,0.6422577559809819,0.9755470529053429,0.2753959947317478
1979-03-18,0.6449249513040416,1.00252734786603,0.2848436117676829
1979-03-19,0.6179228767234296,0.9479893447729322,0.27606702624278
1979-03-20,0.6342124876419709,0.9387411459793594,0.29695349556166317
1979-03-21,0.6574251702801146,0.9373654932981272,0.36189400287400125
1979-03-22,,,
1979-03-23,0.6291060678871174,0.8879837930440543,0.2900639692324839
1979-03-24,0.5950640106140704,0.955450293134301,0.28425693455225276
1979-03-25,0.6416731515758913,0.9345308389251124,0.27565886457910654
1979-03-26,0.5994004597607834,0.882578881487891,0.3296650222492665
1979-03-27,,,
1979-03-28,0.6599385004131965,0.9444013115671523,0.3246841476188686
1979-03-29,0.6468760021577947,0.8998397014822509,0.33069938089707024
1979-03-30,0.6208668438209389,0.9724495320492519,0.2888809341186884
1979-03-31,0.6302954634615606,0.8974058498606278,0.2610760943174487
1979-04-01,0.6216219413986217,0.740324283379487,0.18309511678030227
1979-04-02,0.5524289484730796,0.7195238205253567,0.20358315283855608
1979-04-03,0.546616392064887,0.7763015263177145,0.21101137981093668
1979-04-04,0.5908376044351258,0.8241372927074652,0.2046591966637846
1979-04-05,0.578578587745597,0.7377148153691427,0.211560706119225
1979-04-06,0.5682528189864525,0.7310666778403793,0.1899015254040011
1979-04-07,0.5473047853012643,0.7841396243657448,0.19017804466540422
1979-04-08,0.5605979340272282,0.7519330672125685,0.2094171037159676
1979-04-09,0.5337069518928491,0.7658119308331915,0.18475367360520334
1979-04-10,0.521928722586731,0.7522923508215218,0.2056605472705657
1979-04-11,0.5793080124476003,0.7157357857765925,0.18168867057163574
1979-04-12,0.6107664127280599,0.7844104936202555,0.2087254227426002
1979-04-13,0.5690378429411133,0.7686678598443364,0.2194212195503724
1979-04-14,0.5891467121760847,0.8082454585926547,0.2762562701572757
1979-04-15,0.5919575216810922,0.7455581266537407,0.17362327745378278
1979-04-16,0.587834495303541,0.7574137433153807,0.19523996569589802
1979-04-17,0.5723431071079751,0.8253309584221784,0.22173734543823834
1979-04-18,0.555193882783394,0.7811495387192438,0.23229031443813597
1979-04-19,0.5724582251399138,0.8186998505261386,0.15872775357651409
1979-04-20,0.5408380518044056,0.7682159415585534,0.2425591387852399
1979-04-21,0.5660533680402229,0.785646390765356,0.19588342017622629
1979-04-22,0.5825239229031677,0.7978071007100062,0.16436201161879316
1979-04-23,0.5489608592410862,0.7655918795193976,0.182921808749371
1979-04-24,0.5977501784379398,0.7412955196957686,0.21880289946555828
1979-04-25,0.625354975415714,0.7737728806467198,0.16712122661804452
1979-04-26,0.5372002449401376,0.7835757255154409,0.2668705527223554
1979-04-27,0.5630513011090724,0.8233134068820799,0.227487324018718
1979-04-28,0.5657399320128769,0.7760930166477344,0.2430196785817533
1979-04-29,0.5810155655079797,0.735583849339538,0.19085018338515575
1979-04-30,0.5374644629552893,0.8070797795658164,0.23038481080016268
1979-05-01,0.49183603811976734,0.8023044114948242,0.2610709594233315
1979-05-02,0.5956165715617411,0.7978058650724462,0.2854648494735716
1979-05-03,0.48635273069907864,0.7619426207366395,0.25699428652524187
1979-05-04,0.5311753200724024,0.7798970025003825,0.21819498523535297
1979-05-05,0.5350364264173258,0.7622921796080775,0.2744239611042132
1979-05-06,0.5660525389762819,0.797966292286413,0.26297481598581557
1979-05-07,0.5518463450523395,0.7514195919889028,0.22955565604181993
1979-05-08,0.5586436237722507,0.7695720749075405,0.2243743864657184
1979-05-09,0.5150010701742818,0.748134117993206,0.25196536529571023
1979-05-10,0.5556834218039215,0.7513975312560054,0.2527037508311244
1979-05-11,0.5347116210075596,0.7517415542606375,0.2749067339540501
1979-05-12,0.5644864768091367,0.8042480806264273,0.2669763182130357
1979-05-14,0.5280734453888896,0.7890277018742489,0.2581764621703674
1979-05-15,0.5376012792670675,0.7719132768654912,0.23078524254372576
1979-05-16,0.5110296232791957,0.8139728005089439,0.2514448770131711
1979-05-17,0.47015206845743274,0.7927210593133034,0.27456056565945264
1979-05-18,0.5734756295345023,0.8270687741021454,0.21228072910710954
1979-05-19,0.6011483258383278,0.7449455846565799,0.23372286152133273
1979-05-20,0.565592518781385,0.7893014451466305,0.2665317767668552
1979-05-21,0.4903069047181197,0.8262574100736572,0.21599571454139047
1979-05-22,0.5130118980163167,0.802912067464938,0.22671159992212714
1979-05-23,0.5363707156643981,0.7942863190988507,0.22468755773473226
1979-05-24,0.5200019630996507,0.7781114612213553,0.2595631213296835
1979-05-25,0.5430230258999892,0.8118697633154758,0.26105818224821026
1979-05-26,0.518737014295844,0.7416232359348519,0.28549586330662713
1979-05-27,0.5235274896487891,0.8281056323738258,0.2535072384984145
1979-05-28,0.531779067833602,0.7575509595409297,0.24828288394074544
1979-05-29,0.5731792384959373,0.8168943663387545,0.2897991243074213
1979-05-30,0.5198494749085658,0.7595744159132338,0.23093562200345477
1979-05-31,0.5229659725170777,0.7905478348736176,0.22593168591322338
1979-06-01,0.6070832731356832,0.8904750914074714,0.27811435040716337
1979-06-02,0.5908810625648705,0.9009389539573102,0.24853691065235645
1979-06-03,0.6273719928698674,0.9200783711603963,0.32209487868501674
1979-06-04,0.6608626344824325,0.9389787033565471,0.2560698976773935
1979-06-05,0.6224911340147492,0.9439454110338057,0.27268898337462943
1979-06-06,0.5664470482591916,0.9070720643179818,0.29733150580888557
1979-06-07,0.604630541079115,0.9254675454096775,0.23096868358891826
1979-06-08,0.6453710451403479,0.9006418467355772,0.3084431835358303
1979-06-09,0.653829192205295,0.8722050825507395,0.2895462944303521
1979-06-10,0.6303622906054857,0.9109447229534524,0.27663363205431
1979-06-11,0.6078588055573185,0.9215323711233392,0.27383246834729086
1979-06-12,0.6183281037344609,0.9497583762921205,0.2726683598172951
1979-06-13,0.6327159765748619,0.8306862386939271,0.28595266440297845
1979-06-14,0.6305205081878382,0.9261521068054629,0.3030579010134708
1979-06-15,0.6899898990580751,0.8918132886149548,0.30117499840054346
1979-06-16,0.6787424290664819,0.899618451689607,0.2803123822000744
1979-06-17,0.6468753236784963,0.873048562664259,0.30220305756196764
1979-06-18,0.6266525445334574,0.9318493784587677,0.29413968762064774
1979-06-19,0.6056537579115131,0.91813352970372,0.25683704638387816
1979-06-20,0.6749370275717282,0.9160731080219369,0.26410443461343264
1979-06-21,0.6425397810460598,0.9032882518464466,0.2949223114073496
1979-06-22,0.621306033940247,0.9158864214428087,0.25980755611640544
1979-06-23,0.6538817369048672,0.9354961581679819,0.2776142573779153
1979-06-24,0.6706910947423077,0.8991933229651903,0.26743597542548364
1979-06-25,0.6708416558629805,0.9402883055553303,0.22774961425060958
1979-06-26,0.6371643827862867,0.9054492868163119,0.2299602830845111
1979-06-27,0.6030633748067684,0.9111949148273657,0.2615161792799475
1979-06-28,0.6376387427979268,0.9168478879352218,0.3025150518720816
1979-06-29,0.6433307664710963,0.9319656022323011,0.3084562183052526
1979-06-30,,,
1979-07-01,0.70491606338787,0.936510930723032,0.30179487962507945
1979-07-02,0.6767974625213613,0.979287704006477,0.31447154282515155
1979-07-03,0.6456824252202228,0.9307471985926757,0.32367331789462134
1979-07-04,0.6776364426002892,0.9557158779686018,0.33222571635082543
1979-07-05,0.6492790454354478,0.9608457482178112,0.3320944681778569
1979-07-06,0.6536543413477265,0.980493719705109,0.33366740197823064
1979-07-07,0.7268423370324782,1.0335601728543746,0.27819344221041953
1979-07-08,0.6331993595121845,1.0010251061450741,0.32819926509335023
1979-07-09,0.6756833759446197,0.9352413066870721,0.3183441822106025
1979-07-10,0.6485184280997718,0.9931183801192736,0.34698757306461203
1979-07-11,0.6573298118842082,0.9806342643905994,0.32437272446983645
1979-07-12,0.6610706780550424,0.9937347440226293,0.3153614758603762
1979-07-13,0.7058058059653787,0.968217183044961,0.32955881785698804
1979-07-14,0.6522445664828425,0.995787614481406,0.2924070117108054
1979-07-15,0.6706962178069292,0.9135364795561022,0.21859935482117854
1979-07-16,0.6557455810605956,0.9496691909405613,0.3351979200879758
1979-07-17,0.6394255443067375,0.9551048569966901,0.343938403686909
1979-07-18,0.6790380484377747,0.9341731392774365,0.3530515465528343
1979-07-19,0.6880974236367811,0.9944697045405885,0.30593407583741883
1979-07-20,0.6434050044400836,0.8872345706326312,0.3341676776915048
1979-07-21,0.6156971193972565,0.9455138817092186,0.33238208570583416
1979-07-22,0.6229917312783371,0.9390059046588632,0.2814974402238008
1979-07-23,0.6076161501848796,0.9374166557513984,0.3199415316445851
1979-07-24,0.6584146456572285,1.0064155392675957,0.3089255422396581
1979-07-25,0.7050931606309802,0.9110625121712188,0.31610733930942186
1979-07-26,0.6686381812216183,0.9707035408890571,0.2783016151789012
1979-07-27,0.6424584297678979,0.9979230534423303,0.26540395150471763
1979-07-28,0.6560957439381178,0.9758496627581904,0.3499891833436702
1979-07-29,0.6456441759250946,0.9735472353293472,0.3015011579215134
1979-07-30,0.6653705746273483,0.9916889496381642,0.3084346573771777
1979-07-31,0.6674183410958375,1.0121395202305798,0.3613674605272903
1979-08-01,0.7677952393553812,0.9918076838823687,0.3223008196447459
1979-08-02,0.7367248125801251,1.0571834292052587,0.3114179457499644
1979-08-03,,,
1979-08-04,0.7275433281351359,1.0333230878261024,0.26522254793719546
1979-08-05,0.7496118579756351,1.026187338001582,0.37646406711900393
1979-08-06,0.695706545950355,1.0358669308645316,0.33171429701112565
1979-08-07,0.6838006522944905,1.1048541944107848,0.34179527982915875
1979-08-08,0.7122338898676355,1.0226184858808984,0.3389477715889842
1979-08-09,0.7260089997566119,1.0098924057874066,0.2969270988200491
1979-08-10,0.7387851750885933,1.0109269594969053,0.3206303547695474
1979-08-11,0.6995656510076937,1.0814390603862203,0.30058340175724674
1979-08-12,0.7127268699206916,1.0522474077380597,0.330051486795649
1979-08-13,0.7111537327506693,1.0799644328857647,0.32818509174317734
1979-08-14,0.751876555792561,1.0192086035619452,0.4135378254480634
1979-08-15,0.7164000813137972,1.0548913181328783,0.33069128937148945
1979-08-16,0.6863773775676034,1.0352071312526911,0.3494103451830045
1979-08-17,0.6956459648353418,1.005700804195675,0.25794753076880544
1979-08-18,0.7243267031224888,1.0306557154233698,0.32065193760995725
1979-08-19,0.7331106612007193,1.0763890147744997,0.3017739712974235
1979-08-20,0.6851237183060191,1.047822870590216,0.3634505186918201
1979-08-21,0.6814739299112655,1.0439469051346058,0.3377257700226773
1979-08-22,0.6443095746952653,1.0998883713588918,0.34350290644174886
1979-08-23,0.6517750681307233,1.0533871573522517,0.3384199318998515
1979-08-24,0.7205169029044308,1.0238931080271352,0.30275339215493347
1979-08-25,0.7728449338717204,1.0343525335146233,0.370275346536024
1979-08-26,0.640975301916128,1.0274383852175935,0.2714294082232675
1979-08-27,0.6773681819072289,1.0251773792043175,0.3364585271929733
1979-08-28,0.7152871833008065,1.0355723951548308,0.34673146103586533
1979-08-29,0.7403347297839349,1.1234024108604037,0.34568933577814565
1979-08-30,0.7410905200644805,1.0432139970905299,0.2662222334686599
1979-08-31,0.7118233718452464,1.0401831967612798,0.311883865530831
1979-09-01,0.5256792161770398,0.937513436873722,0.39296179195398845
1979-09-02,0.5382904946916508,0.9340172152806113,0.4655420300328392
1979-09-03,0.5513389928067937,1.0256213220101797,0.3816946390849564
1979-09-04,0.5773587817662352,0.9569487370988617,0.3846867389099202
1979-09-05,0.5472521404188453,0.9412675817925756,0.43263823143213603
1979-09-06,0.5918849320960778,0.9051983900020083,0.4145527459433272
1979-09-07,0.5178740824228049,0.9572547952435713,0.41830788656305784
1979-09-08,0.5521729943926275,0.9606346721722661,0.39418379547380694
1979-09-09,0.5480774525493497,0.9257747206811939,0.42554487199393654
1979-09-10,0.5707611278052114,0.9572777751743372,0.4477006613441171
1979-09-11,0.54125297540814,0.926696915118187,0.37331121315067534
1979-09-12,0.5589811619090457,0.899734370461264,0.41499029675688387
1979-09-13,0.5585306619740369,0.9416818268554993,0.4086255719611446
1979-09-14,0.5332018917991207,0.9509488079789208,0.38448512605045343
1979-09-15,0.5794089324233641,0.9189067113165514,0.4021047131527627
1979-09-16,0.5614175121735344,0.9791995022894144,0.3834647307097735
1979-09-17,0.5333761066624542,1.0083758485386904,0.40360787485350996
1979-09-18,0.5493468908424146,0.9554906285519592,0.38541122844716136
1979-09-19,0.4891825043414971,0.9753411719866492,0.37990073316089895
1979-09-20,0.589024866993427,0.9594473990081731,0.36726308337671226
1979-09-21,0.5430351792834323,0.90825420494347,0.43138587791838895
1979-09-22,0.5555094611966034,0.9349172111382898,0.35335720946043825
1979-09-23,0.5654355018179643,0.9274068470638716,0.4178321276934539
1979-09-24,,,
1979-09-25,0.5463729981546007,0.9510131098182624,0.39139509193262173
1979-09-26,0.5578016458363029,0.9694842643626476,0.3653503577725411
1979-09-27,0.5438503686926326,0.9081762545856059,0.4016205996605634
1979-09-28,0.5127276560204118,0.9517107151538133,0.40768916955184253
1979-09-29,0.6103268847552809,0.9015999113653919,0.4306392438891251
1979-09-30,0.5631321418697308,0.9452695691773242,0.4257470208829556
1979-10-01,0.5708693968262522,0.9455725286101448,0.36874723264342996
1979-10-02,0.5228509911686904,0.9714411078309967,0.37135125632720906
1979-10-03,0.5583838580617873,0.9776139157030601,0.4012288050032577
1979-10-04,0.5539030919318545,0.9504640962361698,0.3721796381395557
1979-10-05,0.551739504117626,0.905586298684816,0.3347091476011455
1979-10-06,0.5431834224816623,0.9328280427733302,0.3601363291996906
1979-10-07,0.5445794064749848,0.9352355543767679,0.37367613814511763
1979-10-08,0.587157832931519,0.9808781297618034,0.3959277556686642
1979-10-09,0.5395625046750394,0.9400422472469079,0.4095439936336202
1979-10-10,0.5886163564951192,0.8955602573973351,0.4299550461221085
1979-10-11,0.5433722022552173,0.9554497808438653,0.35062147406381566
1979-10-12,0.5588515096635679,0.9219920752013236,0.3807474657425504
1979-10-13,0.5450304806595141,0.9404100756508588,0.4036246793689343
1979-10-14,0.6235366442400805,0.938170619703691,0.3743407091471663
1979-10-15,0.5140030028655304,0.9235286166078327,0.37811075318825604
1979-10-16,0.5511706998633897,0.8657023820498161,0.31628797590008995
1979-10-17,0.6102059813580754,0.95547558397427,0.3754489082829595
1979-10-18,0.5603332427605915,0.9630727943749676,0.3227512455288481
1979-10-19,0.5684452564128201,0.9903171225469611,0.4154920376179207
1979-10-20,0.5692369144045668,0.9168429876408138,0.38323830563928585
1979-10-21,0.5515401497304578,0.9226064777008968,0.4204695010615067
1979-10-22,0.5554631726763278,0.9565096883569852,0.39903325454337185
1979-10-23,0.5298298902282856,0.9130567643315608,0.41907970031426994
1979-10-24,0.569757201702485,0.9088574211436955,0.37331721045301364
1979-10-25,0.4984508596467913,0.9510053811034989,0.35930499809335875
1979-10-26,0.5535073094035091,0.9482954576665068,0.37627786049321715
1979-10-27,0.5187768836625697,0.9662724431721558,0.3230856512065583
1979-10-28,0.5670400942575177,0.8798250184435583,0.37130190209388847
1979-10-29,0.5558081588275539,0.9041027750073733,0.45306958492160976
1979-10-30,0.536295264616606,0.9085401643711637,0.3740660111576752
1979-10-31,0.5419892370570648,0.8814675173768625,0.3546031233552468
1979-11-01,0.510112301880015,0.9104328813239772,0.3158142875526927
1979-11-02,0.571120853181048,0.9119618560644985,0.36521656162682814
1979-11-03,0.5327667678211131,0.9572504442571543,0.3376974397369804
1979-11-04,0.5789482183027768,0.870772928673289,0.39128111096187895
1979-11-05,0.5402216161818265,0.861705212011123,0.35638527576543716
1979-11-06,,,
1979-11-07,0.6043913291272917,0.9343313153612351,0.36944382138791254
1979-11-08,0.5564903687622014,0.8641021699884582,0.3514685409035002
1979-11-09,0.6023552240500929,0.9064898021045245,0.3811369968965207
1979-11-10,0.5597294554149065,0.9237348681700949,0.35995183165058015
1979-11-11,0.5394821730759808,0.9272584229136632,0.35975115154877585
1979-11-12,0.555202535598604,0.8846486714023363,0.3379742948994613
1979-11-13,0.5520775305818041,0.8829066491915222,0.3249948377634018
1979-11-14,0.569125398256214,0.8850108163958217,0.41163334563386356
1979-11-15,0.5359892876192891,0.9492042161225235,0.3187025546060363
1979-11-16,0.5300302348596498,0.8826283857555256,0.37419678311597837
1979-11-17,0.6328961282426215,0.9924412422915044,0.3171597600908049
1979-11-18,0.5696718883217718,0.9707084945711585,0.3545537787247442
1979-11-19,0.5456919725838227,0.8829856952765666,0.4066264291130551
1979-11-20,0.5642651202202454,0.9334716424460423,0.3760716458878656
1979-11-21,0.5260376493876998,0.8785034173330518,0.3602249365125266
1979-11-22,0.512245616293023,0.9292649250369157,0.3382318091763906
1979-11-23,0.5745047342383773,0.9003986175029985,0.3881844573025986
1979-11-24,0.556782152316138,0.9722787880210073,0.37036709861806255
1979-11-25,0.6032383036095996,0.9302089488234642,0.353535253151507
1979-11-26,0.5552031690589176,0.9762608691042067,0.3605494457214252
1979-11-27,0.48566885287376604,0.9451478720328561,0.4065194477549168
1979-11-28,0.5409704725147401,0.9161498779740423,0.3967579775916605
1979-11-29,0.5601600563363683,0.8851846281483484,0.3883518419985891
1979-11-30,0.5256060385365607,0.9149961937273895,0.3286135259948809
1979-12-01,0.5683233937178751,0.9463360777043465,0.42793901347944696
1979-12-02,0.5640293430829563,0.9596182751748842,0.3915691472179448
1979-12-03,0.5831356375428105,0.9229900696712268,0.4501105484785665
1979-12-04,0.5618444519059651,0.8973337300734108,0.4437237557692228
1979-12-05,0.5675964058131511,0.9428591416998824,0.463632921401932
1979-12-06,0.5361940882085838,0.9417199784978536,0.3832838161664762
1979-12-07,0.561449945089647,0.9197210955789074,0.4263919607136356
1979-12-08,0.5331300703097234,0.9336040237161322,0.4257050263955601
1979-12-09,0.5615844811387845,0.9533264577637804,0.4388997883817182
1979-12-10,0.5038498665305025,0.9377524508949685,0.41393326740778774
1979-12-11,0.5117743275728228,0.9440687921995304,0.4619467047332906
1979-12-12,0.5594210653131815,0.9833759347796368,0.38072178117615707
1979-12-13,0.53681470185035,0.9449183785585842,0.43155581143494803
1979-12-14,0.5449841842042773,0.9675598480150104,0.42304106048875373
1979-12-15,0.5287407608403996,0.9340943009511824,0.42841577240738776
1979-12-16,0.5347011530892091,0.9461685519521459,0.37732572081832283
1979-12-17,0.5421725487520579,0.9320267777284376,0.41974012481926387
1979-12-18,0.5472523978396175,0.9616183062762875,0.4232792424898686
1979-12-19,0.5561649503891312,0.998862852382193,0.44174294119153434
1979-12-20,0.5129361600373898,0.9247761627846601,0.44042924906201136
1979-12-21,0.5627405362008554,0.970810628123678,0.44979987283062883
1979-12-22,0.5412656028547498,0.981048836562039,0.41567627865706613
1979-12-23,0.5452399170526337,0.9094670672868703,0.405605891916748
1979-12-24,0.5311341945778761,0.9876309180305927,0.39173325413199406
1979-12-25,0.5398729276300758,0.9479438230357288,0.42247508873389744
1979-12-26,0.5200004938936735,0.9601177964655903,0.4069475741142608
1979-12-27,0.596152261769923,0.934114162417124,0.3846934971296766
1979-12-28,0.5489180356986662,0.9550440537089356,0.43997999119202647
1979-12-29,0.5384500887880186,0.9485450616542735,0.3815711731380489
1979-12-30,0.5500960257035256,0.9926102034177355,0.4333314876912401
1979-12-31,0.5073185438651301,0.9863204538785355,0.46372246851666915
1980-01-01,0.5515208545583186,0.975160989145809,0.48475519797670186
1980-01-02,0.5797992761347128,0.9139987958035661,0.41110327699540766
1980-01-03,0.5194673112957978,0.9385451294552998,0.4536654364100658
1980-01-04,0.5778301128415544,1.0174630186591054,0.45112097386713856
1980-01-05,0.5292637752175832,0.9692607258183275,0.45380388843237895
1980-01-06,0.5161881483967513,0.9867021532767225,0.4164794877950447
1980-01-07,,,
1980-01-08,0.5597610295253185,0.9427680027744557,0.40804780881134034
1980-01-09,0.525706535099884,0.9727048825663518,0.43100060237369325
1980-01-10,0.5806522515500239,0.9796701368286164,0.45624598599577004
1980-01-11,0.5326920555802807,0.9611084909032064,0.4302374267046035
1980-01-12,0.5475452879545281,0.9681984360874418,0.41421421953720533
1980-01-13,0.4897794307511667,0.9267471634612867,0.4150439014468176
1980-01-14,0.4490993737016044,0.9172332248946042,0.37307093031414273
1980-01-15,0.5502601818735366,0.9531647279931345,0.4249477410697037
1980-01-16,0.4712767931622992,0.9545842237276834,0.40470990334264256
1980-01-17,0.5369480347720578,1.016205237164028,0.4674875912496261
1980-01-18,0.5172699199109329,0.9654653974863213,0.47348602537321277
1980-01-20,0.5010436932221007,0.9593530981816449,0.43122867604179377
1980-01-21,0.5281167803872898,0.919412328316084,0.4458253474817213
1980-01-22,0.5287920522941906,1.0103342929865435,0.43351653943389545
1980-01-23,0.563332613703118,0.9464451513327087,0.4169106772791472
1980-01-24,0.5500004292325149,0.9328457396524247,0.44638011016724843
1980-01-25,0.535035020179778,0.9170819421592333,0.49041925172732326
1980-01-26,0.5386714293007984,0.9474389333062292,0.4041996620404975
1980-01-27,0.507113372339634,0.9949586398090949,0.3751206491254688
1980-01-28,0.5492779664944145,0.9699733130409337,0.4010659363392463
1980-01-29,0.5406610167063904,0.9189145228579115,0.3689423421170378
1980-01-30,0.5119126714446928,0.9765033069067073,0.4859179328970736
1980-01-31,0.4870465930411843,0.993252726860104,0.4648071437877141
1980-02-01,0.5382669714235779,0.9172083755789258,0.4004655992678903
1980-02-02,0.4919342411042653,0.9425753153245567,0.43964794658403294
1980-02-03,0.5219057120638777,1.004994370881731,0.41182033998897805
1980-02-04,0.5142708917392451,0.9228609533981649,0.43193936432636953
1980-02-05,0.5312932617263804,0.9123015943420917,0.3628386049842832
1980-02-06,0.5292225711774858,0.9523781897460587,0.4280328380997442
1980-02-07,0.5234658634802025,0.9348184283920951,0.48000140135408415
1980-02-08,0.5616226483536707,0.9504799707018741,0.3975446092141648
1980-02-09,0.5059542475919085,0.9164244245266454,0.42207825355499323
1980-02-10,0.5197320675467451,0.952056958889693,0.4540568571306923
1980-02-11,0.5364820263014082,0.9351805746055957,0.39788487135315653
1980-02-12,0.5439454793202047,0.9758259856696713,0.41215482039922674
1980-02-13,0.5325639277871507,0.9425213542809906,0.3886677087574225
1980-02-14,0.5430623710724275,0.9511377100004262,0.3960829156942714
1980-02-15,0.5514374122130911,0.9513141870289196,0.37227912694057513
1980-02-16,0.5403540249401685,0.9900679171578449,0.4004198468609833
1980-02-17,0.5087640898999707,0.9002108820166426,0.4194588459015227
1980-02-19,0.5719608220236181,0.9246380096527608,0.4236775580974934
1980-02-20,0.5490231646744977,0.9214083417800073,0.4173791582052517
1980-02-21,0.5028155043517547,0.9210385701046713,0.45892795853248586
1980-02-22,0.5031214906168958,0.9448796383753952,0.40430100584502543
1980-02-23,0.49771628262602163,0.93677592159685,0.39519190477685984
1980-02-24,0.5185607801259845,0.8966387470905737,0.4302562679325747
1980-02-25,0.5263482455745047,0.9362550548884396,0.4240048936116353
