,tweet_id,timestamp,source,text,expanded_urls,name,doggo,floofer,pupper,puppo,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,ratings
21,666293911632134144,2015-11-16 16:37:02+00:00,iPhone,This is a funny dog. Weird toes. Won't come down. Loves branch. Refuses to eat his food. Hard to cuddle with. 3/10,https://twitter.com/dog_rates/status/666293911632134144/photo/1,No_name,False,False,False,False,288.0,413.0,https://pbs.twimg.com/media/CT8mx7KW4AEQu8N.jpg,1.0,three_toed_sloth,0.914671,False,otter,0.01525,False,great_grey_owl,0.0132072,False,low_dogs
22,666337882303524864,2015-11-16 19:31:45+00:00,iPhone,This is an extremely rare horned Parthenon. Not amused. Wears shoes. Overall very nice. 9/10 would pet aggressively,https://twitter.com/dog_rates/status/666337882303524864/photo/1,No_name,False,False,False,False,77.0,159.0,https://pbs.twimg.com/media/CT9OwFIWEAMuRje.jpg,1.0,ox,0.4166689999999999,False,newfoundland,0.278407,True,groenendael,0.102643,True,low_dogs
23,666345417576210432,2015-11-16 20:01:42+00:00,iPhone,Look at this jokester thinking seat belt laws don't apply to him. Great tongue tho 10/10,https://twitter.com/dog_rates/status/666345417576210432/photo/1,No_name,False,False,False,False,120.0,231.0,https://pbs.twimg.com/media/CT9Vn7PWoAA_ZCM.jpg,1.0,golden_retriever,0.8587440000000001,True,chesapeake_bay_retriever,0.0547868,True,labrador_retriever,0.0142408999999999,True,10/10
24,666353288456101888,2015-11-16 20:32:58+00:00,iPhone,Here we have a mixed Asiago from the Galápagos Islands. Only one ear working. Big fan of marijuana carpet. 8/10,https://twitter.com/dog_rates/status/666353288456101888/photo/1,No_name,False,False,False,False,56.0,168.0,https://pbs.twimg.com/media/CT9cx0tUEAAhNN_.jpg,1.0,malamute,0.3368739999999999,True,siberian_husky,0.147655,True,eskimo_dog,0.0934123999999999,True,low_dogs
25,666362758909284353,2015-11-16 21:10:36+00:00,iPhone,Unique dog here. Very small. Lives in container of Frosted Flakes (?). Short legs. Must be rare 6/10 would still pet,https://twitter.com/dog_rates/status/666362758909284353/photo/1,No_name,False,False,False,False,460.0,634.0,https://pbs.twimg.com/media/CT9lXGsUcAAyUFt.jpg,1.0,guinea_pig,0.996496,False,skunk,0.00240245,False,hamster,0.000460863,False,low_dogs
26,666373753744588802,2015-11-16 21:54:18+00:00,iPhone,Those are sunglasses and a jean jacket. 11/10 dog cool af,https://twitter.com/dog_rates/status/666373753744588802/photo/1,No_name,False,False,False,False,71.0,156.0,https://pbs.twimg.com/media/CT9vZEYWUAAlZ05.jpg,1.0,soft_coated_wheaten_terrier,0.326467,True,afghan_hound,0.259551,True,briard,0.206803,True,11/10
27,666396247373291520,2015-11-16 23:23:41+00:00,iPhone,Oh goodness. A super rare northeast Qdoba kangaroo mix. Massive feet. No pouch (disappointing). Seems alert. 9/10,https://twitter.com/dog_rates/status/666396247373291520/photo/1,No_name,False,False,False,False,66.0,143.0,https://pbs.twimg.com/media/CT-D2ZHWIAA3gK1.jpg,1.0,chihuahua,0.978108,True,toy_terrier,0.00939697,True,papillon,0.00457681,True,low_dogs
28,666407126856765440,2015-11-17 00:06:54+00:00,iPhone,This is a southern Vesuvius bumblegruff. Can drive a truck (wow). Made friends with 5 other nifty dogs (neat). 7/10,https://twitter.com/dog_rates/status/666407126856765440/photo/1,No_name,False,False,False,False,30.0,91.0,https://pbs.twimg.com/media/CT-NvwmW4AAugGZ.jpg,1.0,black_and_tan_coonhound,0.529139,True,bloodhound,0.24422,True,flat_coated_retriever,0.17381,True,low_dogs
29,666411507551481857,2015-11-17 00:24:19+00:00,iPhone,This is quite the dog. Gets really excited when not in water. Not very soft tho. Bad at fetch. Can't do tricks. 2/10,https://twitter.com/dog_rates/status/666411507551481857/photo/1,No_name,False,False,False,False,255.0,356.0,https://pbs.twimg.com/media/CT-RugiWIAELEaq.jpg,1.0,coho,0.40464,False,barracouta,0.271485,False,gar,0.189945,False,low_dogs
30,666418789513326592,2015-11-17 00:53:15+00:00,iPhone,This is Walter. He is an Alaskan Terrapin. Loves outdated bandanas. One ear still working. Cool house plant. 10/10,https://twitter.com/dog_rates/status/666418789513326592/photo/1,Walter,False,False,False,False,39.0,100.0,https://pbs.twimg.com/media/CT-YWb7U8AA7QnN.jpg,1.0,toy_terrier,0.14968,True,papillon,0.148258,True,chihuahua,0.14286,True,10/10
31,666421158376562688,2015-11-17 01:02:40+00:00,iPhone,*internally screaming* 12/10,https://twitter.com/dog_rates/status/666421158376562688/photo/1,No_name,False,False,False,False,90.0,261.0,https://pbs.twimg.com/media/CT-aggCXAAIMfT3.jpg,1.0,blenheim_spaniel,0.906777,True,cocker_spaniel,0.0903464,True,shih_tzu,0.00111687,True,12/10
32,666428276349472768,2015-11-17 01:30:57+00:00,iPhone,Here we have an Austrian Pulitzer. Collectors edition. Levitates (?). 7/10 would garden with,https://twitter.com/dog_rates/status/666428276349472768/photo/1,No_name,False,False,False,False,63.0,133.0,https://pbs.twimg.com/media/CT-g-0DUwAEQdSn.jpg,1.0,pembroke,0.371361,True,chow,0.249394,True,pomeranian,0.241878,True,low_dogs
33,666430724426358785,2015-11-17 01:40:41+00:00,iPhone,Oh boy what a pup! Sunglasses take this one to the next level. Weirdly folds front legs. Pretty big. 6/10,https://twitter.com/dog_rates/status/666430724426358785/photo/1,No_name,False,False,False,False,158.0,267.0,https://pbs.twimg.com/media/CT-jNYqW4AAPi2M.jpg,1.0,llama,0.505184,False,irish_terrier,0.104109,True,dingo,0.0620712,False,low_dogs
34,666435652385423360,2015-11-17 02:00:15+00:00,iPhone,"""Can you behave? You're ruining my wedding day""
DOG: idgaf this flashlight tastes good as hell

10/10",https://twitter.com/dog_rates/status/666435652385423360/photo/1,No_name,False,False,False,False,41.0,129.0,https://pbs.twimg.com/media/CT-nsTQWEAEkyDn.jpg,1.0,chesapeake_bay_retriever,0.18413,True,chain_saw,0.0567753,False,power_drill,0.0367634,False,10/10
35,666437273139982337,2015-11-17 02:06:42+00:00,iPhone,Here we see a lone northeastern Cumberbatch. Half ladybug. Only builds with bricks. Very confident with body. 7/10,https://twitter.com/dog_rates/status/666437273139982337/photo/1,No_name,False,False,False,False,40.0,104.0,https://pbs.twimg.com/media/CT-pKmRWIAAxUWj.jpg,1.0,chihuahua,0.6718529999999999,True,beagle,0.12468,True,saluki,0.0440941999999999,True,low_dogs
36,666447344410484738,2015-11-17 02:46:43+00:00,iPhone,This is Scout. She is a black Downton Abbey. Isn't afraid to get dirty. 9/10 nothing bad to say,https://twitter.com/dog_rates/status/666447344410484738/photo/1,Scout,False,False,False,False,18.0,86.0,https://pbs.twimg.com/media/CT-yU5QWwAEjLX5.jpg,1.0,curly_coated_retriever,0.322084,True,giant_schnauzer,0.287955,True,labrador_retriever,0.166331,True,low_dogs
37,666454714377183233,2015-11-17 03:16:00+00:00,iPhone,I'll name the dogs from now on. This is Kreggory. He does parkour. 10/10,https://twitter.com/dog_rates/status/666454714377183233/photo/1,Kreggory,False,False,False,False,174.0,435.0,https://pbs.twimg.com/media/CT-5Bs-WUAA2JeC.jpg,1.0,dalmatian,0.278954,True,labrador_retriever,0.237612,True,great_pyrenees,0.171106,True,10/10
38,666644823164719104,2015-11-17 15:51:26+00:00,iPhone,This is Jimothy. He is a Botwanian Gouda. Can write (impressive). Very erect tail. Still looking for hoco date. 9/10,https://twitter.com/dog_rates/status/666644823164719104/photo/1,Jimothy,False,False,False,False,65.0,202.0,https://pbs.twimg.com/media/CUBl6IwVAAA9_zT.jpg,1.0,ibizan_hound,0.0443334,True,pembroke,0.0432093,True,west_highland_white_terrier,0.0389056,True,low_dogs
39,666649482315059201,2015-11-17 16:09:56+00:00,iPhone,Cool dog. Enjoys couch. Low monotone bark. Very nice kicks. Pisses milk (must be rare). Can't go down stairs. 4/10,https://twitter.com/dog_rates/status/666649482315059201/photo/1,No_name,False,False,False,False,510.0,961.0,https://pbs.twimg.com/media/CUBqKnLWwAA5OQB.jpg,1.0,border_collie,0.4478029999999999,True,english_springer,0.170497,True,collie,0.139206,True,low_dogs
40,666691418707132416,2015-11-17 18:56:35+00:00,iPhone,This is Christoper. He is a spotted Penne. Can easily navigate stairs. 8/10,https://twitter.com/dog_rates/status/666691418707132416/photo/1,Christoper,False,False,False,False,41.0,157.0,https://pbs.twimg.com/media/CUCQTpEWEAA7EDz.jpg,1.0,german_shepherd,0.975401,True,beagle,0.00868727,True,bloodhound,0.00539404,True,low_dogs
41,666701168228331520,2015-11-17 19:35:19+00:00,iPhone,This is a golden Buckminsterfullerene named Johm. Drives trucks. Lumberjack (?). Enjoys wall. 8/10 would hug softly,https://twitter.com/dog_rates/status/666701168228331520/photo/1,Johm,False,False,False,False,180.0,361.0,https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,1.0,labrador_retriever,0.887707,True,chihuahua,0.029307,True,french_bulldog,0.0207563,True,low_dogs
42,666739327293083650,2015-11-17 22:06:57+00:00,iPhone,This is Lugan. He is a Bohemian Rhapsody. Very confused dog. Thinks his name is Rocky. Not amused by the snows 10/10,https://twitter.com/dog_rates/status/666739327293083650/photo/1,Lugan,False,False,False,False,60.0,201.0,https://pbs.twimg.com/media/CUC74aTWoAInZey.jpg,1.0,miniature_poodle,0.546933,True,cocker_spaniel,0.1652549999999999,True,toy_poodle,0.0959589,True,10/10
43,666776908487630848,2015-11-18 00:36:17+00:00,iPhone,This is Josep. He is a Rye Manganese mix. Can drive w eyes closed. Very irresponsible. Menace on the roadways. 5/10,https://twitter.com/dog_rates/status/666776908487630848/photo/1,Josep,False,False,False,False,147.0,295.0,https://pbs.twimg.com/media/CUDeDoWUYAAD-EM.jpg,1.0,seat_belt,0.375057,False,miniature_pinscher,0.167175,True,chihuahua,0.0869506,True,low_dogs
44,666781792255496192,2015-11-18 00:55:42+00:00,iPhone,This is a purebred Bacardi named Octaviath. Can shoot spaghetti out of mouth. 10/10,https://twitter.com/dog_rates/status/666781792255496192/photo/1,Octaviath,False,False,False,False,166.0,318.0,https://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg,1.0,italian_greyhound,0.618316,True,weimaraner,0.151363,True,vizsla,0.0859891,True,10/10
45,666786068205871104,2015-11-18 01:12:41+00:00,iPhone,Unfamiliar with this breed. Ears pointy af. Won't let go of seashell. Won't eat kibble. Not very fast. Bad dog 2/10,https://twitter.com/dog_rates/status/666786068205871104/photo/1,No_name,False,False,False,False,400.0,632.0,https://pbs.twimg.com/media/CUDmZIkWcAAIPPe.jpg,1.0,snail,0.999888,False,slug,5.51417e-05,False,acorn,2.6258e-05,False,low_dogs
46,666804364988780544,2015-11-18 02:25:23+00:00,iPhone,This is Jockson. He is a Pinnacle Sagittarius. Fancy bandana. Enjoys lightly sucking on hot dog in nature. 8/10,https://twitter.com/dog_rates/status/666804364988780544/photo/1,Jockson,False,False,False,False,79.0,201.0,https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,1.0,english_setter,0.328792,True,brittany_spaniel,0.283545,True,ibizan_hound,0.0574615,True,low_dogs
47,666817836334096384,2015-11-18 03:18:55+00:00,iPhone,This is Jeph. He is a German Boston Shuttlecock. Enjoys couch. Lost body during French Revolution. True hero 9/10,https://twitter.com/dog_rates/status/666817836334096384/photo/1,Jeph,False,False,False,False,205.0,428.0,https://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg,1.0,miniature_schnauzer,0.496953,True,standard_schnauzer,0.285276,True,giant_schnauzer,0.0737636999999999,True,low_dogs
48,666826780179869698,2015-11-18 03:54:28+00:00,iPhone,12/10 simply brilliant pup,https://twitter.com/dog_rates/status/666826780179869698/photo/1,No_name,False,False,False,False,75.0,213.0,https://pbs.twimg.com/media/CUELa0NUkAAscGC.jpg,1.0,maltese_dog,0.359383,True,teddy,0.148759,False,west_highland_white_terrier,0.1060069999999999,True,12/10
49,666835007768551424,2015-11-18 04:27:09+00:00,iPhone,These are Peruvian Feldspars. Their names are Cupit and Prencer. Both resemble Rand Paul. Sick outfits 10/10 &amp; 10/10,https://twitter.com/dog_rates/status/666835007768551424/photo/1,Paul,False,False,False,False,63.0,179.0,https://pbs.twimg.com/media/CUES51dXIAEahyG.jpg,1.0,airedale,0.448459,True,toy_poodle,0.12403,True,teddy,0.1101829999999999,False,10/10
50,666837028449972224,2015-11-18 04:35:11+00:00,iPhone,My goodness. Very rare dog here. Large. Tail dangerous. Kinda fat. Only eats leaves. Doesn't come when called 3/10,https://twitter.com/dog_rates/status/666837028449972224/photo/1,No_name,False,False,False,False,460.0,678.0,https://pbs.twimg.com/media/CUEUva1WsAA2jPb.jpg,1.0,triceratops,0.442113,False,armadillo,0.114071,False,common_iguana,0.0432553,False,low_dogs
51,666983947667116034,2015-11-18 14:18:59+00:00,iPhone,This is a curly Ticonderoga named Pepe. No feet. Loves to jet ski. 11/10 would hug until forever,https://twitter.com/dog_rates/status/666983947667116034/photo/1,Pepe,False,False,False,False,827.0,2169.0,https://pbs.twimg.com/media/CUGaXDhW4AY9JUH.jpg,1.0,swab,0.589446,False,chain_saw,0.190142,False,wig,0.0345097,False,11/10
52,666996132027977728,2015-11-18 15:07:24+00:00,iPhone,This is Carll. He wants to be a donkey. But also a soccer star. Dreams big. 10/10,https://twitter.com/dog_rates/status/666996132027977728/photo/1,Carll,False,False,False,False,77.0,206.0,https://pbs.twimg.com/media/CUGlb6iUwAITEbW.jpg,1.0,hay,0.507637,False,rottweiler,0.0624899,True,water_buffalo,0.0484246999999999,False,10/10
53,667012601033924608,2015-11-18 16:12:51+00:00,iPhone,This is Klevin. He laughs a lot. Very cool dog. 9/10,https://twitter.com/dog_rates/status/667012601033924608/photo/1,Klevin,False,False,False,False,184.0,380.0,https://pbs.twimg.com/media/CUG0bC0U8AAw2su.jpg,1.0,hyena,0.98723,False,african_hunting_dog,0.0126007999999999,False,coyote,5.7350100000000005e-05,False,low_dogs
54,667044094246576128,2015-11-18 18:17:59+00:00,iPhone,12/10 gimme now,https://twitter.com/dog_rates/status/667044094246576128/photo/1,No_name,False,False,False,False,43.0,155.0,https://pbs.twimg.com/media/CUHREBXXAAE6A9b.jpg,1.0,golden_retriever,0.765266,True,labrador_retriever,0.206694,True,seat_belt,0.0106669,False,12/10
55,667062181243039745,2015-11-18 19:29:52+00:00,iPhone,This is Keet. He is a Floridian Amukamara. Absolutely epic propeller hat. Pristine tongue. Nice plaid. 10/10,https://twitter.com/dog_rates/status/667062181243039745/photo/1,Keet,False,False,False,False,46.0,187.0,https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,1.0,chesapeake_bay_retriever,0.825678,True,vizsla,0.090998,True,kelpie,0.0229562,True,10/10
56,667065535570550784,2015-11-18 19:43:11+00:00,iPhone,Here we have a Hufflepuff. Loves vest. Eyes wide af. Flaccid tail. Matches carpet. Always a little blurry. 8/10,https://twitter.com/dog_rates/status/667065535570550784/photo/1,No_name,False,False,False,False,39.0,137.0,https://pbs.twimg.com/media/CUHkkJpXIAA2w3n.jpg,1.0,jigsaw_puzzle,0.560001,False,doormat,0.1032589999999999,False,space_heater,0.042568,False,low_dogs
58,667073648344346624,2015-11-18 20:15:26+00:00,iPhone,Here is Dave. He is actually just a skinny legged seal. Happy birthday Dave. 10/10,https://twitter.com/dog_rates/status/667073648344346624/photo/1,Dave,False,False,False,False,101.0,340.0,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,1.0,chihuahua,0.4836819999999999,True,pug,0.0924938999999999,True,brabancon_griffon,0.0574954,True,10/10
59,667090893657276420,2015-11-18 21:23:57+00:00,iPhone,This is Clybe. He is an Anemone Valdez. One ear works. Can look in 2 different directions at once. Tongue slip. 7/10,https://twitter.com/dog_rates/status/667090893657276420/photo/1,Clybe,False,False,False,False,104.0,280.0,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,1.0,chihuahua,0.959514,True,italian_greyhound,0.00537015,True,pomeranian,0.00264133,True,low_dogs
60,667119796878725120,2015-11-18 23:18:48+00:00,iPhone,This is Gabe. He is a southern Baklava. Gabe has always wanted to fit in with the other bananas. 10/10 fabulous,https://twitter.com/dog_rates/status/667119796878725120/photo/1,Gabe,False,False,False,False,103.0,277.0,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,1.0,pembroke,0.741563,True,chihuahua,0.0578659,True,toy_poodle,0.0391250999999999,True,10/10
61,667138269671505920,2015-11-19 00:32:12+00:00,iPhone,Extremely intelligent dog here. Has learned to walk like human. Even has his own dog. Very impressive 10/10,https://twitter.com/dog_rates/status/667138269671505920/photo/1,No_name,False,False,False,False,1813.0,3882.0,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,1.0,west_highland_white_terrier,0.747713,True,samoyed,0.2436289999999999,True,toy_poodle,0.00180397,True,10/10
62,667152164079423490,2015-11-19 01:27:25+00:00,iPhone,This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy,https://twitter.com/dog_rates/status/667152164079423490/photo/1,Pipsy,False,False,False,False,14277.0,41231.0,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,1.0,toy_poodle,0.535411,True,pomeranian,0.087544,True,miniature_poodle,0.06205,True,12/10
63,667160273090932737,2015-11-19 01:59:39+00:00,iPhone,This is Bradlay. He is a Ronaldinho Matsuyama mix. Can also mountain bike (wow). Loves that blue light lime. 11/10,https://twitter.com/dog_rates/status/667160273090932737/photo/1,Bradlay,False,False,False,False,50.0,209.0,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,1.0,golden_retriever,0.471351,True,miniature_poodle,0.0919921,True,standard_poodle,0.0873853999999999,True,11/10
64,667165590075940865,2015-11-19 02:20:46+00:00,iPhone,This is Churlie. AKA Fetty Woof. Lost eye saving a school bus full of toddlers from a tsunami. Great guy. 10/10,https://twitter.com/dog_rates/status/667165590075940865/photo/1,Churlie,False,False,False,False,938.0,2297.0,https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,1.0,miniature_pinscher,0.140173,True,rottweiler,0.134094,True,beagle,0.0818998,True,10/10
65,667171260800061440,2015-11-19 02:43:18+00:00,iPhone,Say hello to Kenneth. He likes Reese's Puffs. 10/10,https://twitter.com/dog_rates/status/667171260800061440/photo/1,Kenneth,False,False,False,False,72.0,182.0,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,1.0,giant_schnauzer,0.8412649999999999,True,lakeland_terrier,0.0527442,True,irish_water_spaniel,0.0344017,True,10/10
66,667174963120574464,2015-11-19 02:58:01+00:00,iPhone,"This is Clarence. His face says he doesn't want to be a donkey, but his tail is super pumped about it. 9/10",https://twitter.com/dog_rates/status/667174963120574464/photo/1,Clarence,False,False,False,False,69.0,214.0,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,1.0,toy_poodle,0.266437,True,chihuahua,0.243223,True,bluetick,0.0728063,True,low_dogs
